N,P,K,temperature,humidity,ph,rainfall,soil_moisture,latitude,longitude,season,rainfall_past_2yr_avg,rainfall_estimated_this_year,soil_type
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,64.94,17.7122,87.0785,summer,1187.75,625.85,blackgram
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,100,13.1577,84.973,rabi,2282.95,1826.92,blackgram
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,43.78,29.1289,70.9401,rabi,358.82,307.76,blackgram
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,65.66,17.834,79.5849,kharif,968.84,991.36,blackgram
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,100,12.55,78.9753,kharif,2375.94,2940.22,blackgram
56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,72.49,21.5977,75.2896,kharif,1178.11,1187.41,blackgram
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,100,14.6785,76.8497,kharif,2557.05,2897.69,blackgram
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,43.35,30.4356,81.8355,rabi,399.83,279.68,blackgram
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,46.23,29.9535,79.7802,summer,508.94,278.37,blackgram
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,60.98,20.1169,86.4624,rabi,925.58,734.64,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,63.23,16.2319,69.8857,kharif,843.88,1000.75,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,43.97,27.1164,70.2997,rabi,382.81,306.98,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,100,8.3298,71.8371,summer,3771.76,1715.59,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,44.07,29.7116,85.5974,kharif,361.94,360.78,blackgram
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,67.19,22.3294,78.3081,kharif,981.94,1096.54,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,44.05,26.0065,82.235,rabi,390.25,309.08,blackgram
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,65.52,18.2798,75.7254,kharif,940.38,1002.54,blackgram
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,55.39,18.2497,69.0951,rabi,796.7,539.47,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,43.47,24.0833,79.4337,summer,417.07,234.05,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,40.63,29.9203,85.7329,kharif,245.11,275.99,blackgram
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,99.27,14.7271,77.7819,summer,2523.75,1167.91,blackgram
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,41.14,24.2119,80.6057,kharif,257.84,287.38,blackgram
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,100,12.2305,79.1603,kharif,4675.54,5717.35,blackgram
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,53.71,21.9973,83.667,kharif,632.13,629.12,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,100,11.0178,85.7481,kharif,3706.48,4016.8,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,61.05,15.7441,84.1668,kharif,819.68,909.57,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,50.51,28.4967,71.7175,kharif,493.09,619.77,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,100,10.7627,86.8848,summer,3964.53,1959.4,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,64.79,22.1265,87.323,kharif,900.09,1032.29,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,45.04,24.8332,79.9833,rabi,421.88,351.76,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,45.77,31.3791,73.8138,summer,535.39,262.32,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,47.5,26.8603,75.9552,summer,585.9,267.09,blackgram
32,76,15,28.05153602,63.49802189,7.604110177,43.35795377,74.86,17.1373,72.0665,kharif,1129.61,1394.6,lentil
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,72.01,15.7054,86.6071,kharif,1051.36,1310.46,lentil
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,89.85,19.7606,69.1867,kharif,1602.27,1782.89,lentil
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,100,11.6401,71.4694,rabi,3182.61,2737.57,lentil
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,98.18,13.9938,85.5537,rabi,2175.77,1521.08,lentil
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,66.84,21.8194,68.5256,rabi,1163.58,823.93,lentil
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,46.33,24.3432,77.3156,rabi,489.96,361.98,lentil
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,43.41,27.6881,69.4955,rabi,386.32,271.28,lentil
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,92.16,12.119,79.3128,rabi,1940.1,1473.6,lentil
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,100,14.3731,72.4203,kharif,3017.62,3214.87,lentil
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,100,12.8138,83.9898,rabi,2787.71,2277.05,lentil
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,40.58,29.5372,74.6961,rabi,305.14,219.94,lentil
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,43.17,31.0435,77.6063,kharif,328.13,352.81,lentil
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,42,29.4209,86.5805,kharif,289.36,335.55,lentil
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,62.38,20.212,73.9385,rabi,986.44,759.66,lentil
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,100,10.2208,70.299,rabi,3733.66,2985.59,lentil
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,52.75,22.3481,86.0235,rabi,671.08,544.21,lentil
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,55.64,21.4643,84.152,rabi,778.85,564.92,lentil
22,67,22,29.03017561,64.49166566,7.475926645,54.9393771,39.94,31.7962,71.3897,kharif,243.44,241.19,lentil
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,72.19,19.3399,73.1376,rabi,1279.6,982.14,lentil
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,46.36,31.7105,86.1253,kharif,382.17,461.24,lentil
13,61,24,18.29783597,69.6897615,7.629910253,49.39111479,100,11.2669,81.3089,summer,4246.87,2093.77,lentil
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,40.71,25.2488,83.9863,rabi,289.81,238.14,lentil
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,72.43,16.8112,85.2202,rabi,1345.56,967.55,lentil
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,47.38,29.4228,87.975,kharif,449.04,444.85,lentil
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,99.77,11.6029,83.3369,rabi,2148,1670.06,lentil
32,56,18,20.0467711,65.84395319,7.135251532,46.05333124,100,9.8852,72.424,rabi,3047.14,2578.29,lentil
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,36.97,29.9348,70.6465,rabi,170.12,126.6,lentil
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,66.16,23.1159,81.787,rabi,1134.67,784.66,lentil
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,83.2,16.1761,71.0458,kharif,1359.91,1650.2,lentil
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,41.22,29.1643,81.8837,rabi,303.58,213.24,lentil
3,63,16,24.38041875,61.18458224,6.868881708,53.13946695,64.76,15.8283,86.5626,rabi,1081.28,800.91,lentil
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,100,14.4723,82.0975,rabi,2426.53,2042.95,lentil
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,73.5,19.3219,80.7438,monsoon,1067.77,1391.7,lentil
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,100,14.4804,77.2855,rabi,2975.2,2430.85,lentil
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,38.98,27.9004,73.2513,rabi,224.38,171.94,lentil
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,100,11.5546,79.5742,kharif,3007.6,3484.65,lentil
18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,100,12.1734,70.8189,rabi,3910.06,2863.99,lentil
31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,100,11.4989,76.3104,kharif,2119.11,2186.96,lentil
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,48.23,26.5301,76.0791,rabi,533.43,423.47,lentil
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,44.49,27.6907,83.5826,zaid,392.44,321.8,lentil
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,62.88,17.4481,87.5385,rabi,970.04,769.92,lentil
34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,42.45,29.0994,75.7148,rabi,357.46,265.08,lentil
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,43.15,24.5516,77.1079,rabi,366.63,296.76,lentil
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,75.43,17.4242,72.1976,rabi,1333.78,1129.86,lentil
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,48.79,27.4772,74.9729,rabi,547.54,419.78,lentil
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,87.08,9.6578,71.8398,rabi,1713.52,1417.41,lentil
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,52.63,27.9359,85.4673,kharif,546.13,675.4,lentil
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,64.71,20.9973,76.4808,rabi,1059.95,786.67,lentil
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,75.41,16.1152,82.7703,rabi,1338.94,1116.1,lentil
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,100,10.935,79.4574,rabi,2495.5,2093.8,lentil
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,72.05,20.8539,85.6713,rabi,1281.57,978.27,lentil
12,58,23,21.74600081,63.39503184,6.765091462,50.43306085,41.2,30.1908,84.8497,rabi,311.39,242.46,lentil
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,100,11.2125,78.9037,rabi,3020.65,2083.85,lentil
6,68,18,24.388717,62.50453062,6.711341147,47.26052494,52.29,20.2956,79.2008,rabi,667.04,513.22,lentil
10,79,20,24.98287462,66.895409,6.379881442,38.21370568,46.14,26.8901,71.8356,rabi,453.64,358.62,lentil
38,77,22,28.234829,69.3159965,6.313284268,35.36831423,100,13.1078,84.6119,kharif,1985.7,2474.81,lentil
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,77.51,21.5415,77.5025,rabi,1445.27,1109.72,lentil
26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,69.14,23.9183,68.598,kharif,1055.5,1108.16,lentil
23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,98.49,13.8507,86.7767,rabi,2052.13,1736.31,lentil
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,100,14.16,83.8348,rabi,2992.47,2408.82,lentil
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,49.31,26.9396,79.0259,rabi,550.75,434.4,lentil
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,100,13.1476,77.8126,winter,3146.05,1946.98,lentil
28,69,16,29.77013109,66.29327012,6.547361618,35.69674138,67.25,19.2829,71.1301,kharif,980.98,1067.04,lentil
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,47.55,25.5337,76.2273,rabi,521.75,404,lentil
12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,59.64,20.1355,78.1702,rabi,937.24,638.89,lentil
36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,70.99,16.1505,84.8075,rabi,1260.01,982.99,lentil
28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,49.14,29.0842,82.3423,rabi,552.12,470.06,lentil
12,71,19,24.91079638,60.71367427,7.142611056,42.19740397,62.82,16.3672,86.9235,rabi,970.4,822.64,lentil
22,68,16,27.70496805,63.20915034,7.74672376,37.46160727,44.92,26.9377,80.7455,rabi,413.11,355.79,lentil
26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,68.18,23.7144,74.726,monsoon,906.52,1235.71,lentil
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,68.58,19.1018,76.0563,kharif,983.47,1177.36,lentil
14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,100,11.6778,78.395,rabi,4271.26,3598.67,lentil
33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,56.93,19.9216,72.851,rabi,791.76,654.4,lentil
21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,70.86,21.1015,87.3077,rabi,1204.45,997.1,lentil
0,69,21,25.86928193,61.88321072,7.072923306,36.68284038,99.98,12.773,79.6125,rabi,2280.11,1545.75,lentil
10,75,17,18.43966037,68.05394959,7.732194788,39.00992137,37.45,29.4581,76.6106,winter,190.03,122.93,lentil
30,61,18,27.14911056,67.02664337,6.157782589,52.50812701,69.14,21.0696,87.1059,rabi,1138.43,977.63,lentil
0,74,17,23.33375853,64.50515776,7.240988401,47.01510708,100,12.6928,80.2073,rabi,3106.47,2111.73,lentil
35,74,22,26.7230014,62.96841833,6.898905799,42.87274897,75.72,21.828,85.0192,rabi,1382.17,1118.4,lentil
7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,100,12.7776,85.7849,winter,2662.57,1570.06,lentil
9,56,17,26.13708256,66.7729209,6.261937875,46.48280681,68,16.7768,71.4911,rabi,1117.2,932.1,lentil
14,74,15,27.99990346,65.57653373,6.493036868,49.94043064,100,11.0777,72.9928,rabi,3723.47,2577.93,lentil
14,76,20,29.05941162,62.10652364,7.042474679,36.5011366,100,12.2924,74.1442,kharif,4192.1,5250.31,lentil
36,65,16,25.71269843,64.1123333,7.692013657,50.17067771,37.36,28.8404,82.9913,rabi,183.36,152.27,lentil
28,67,21,21.79792649,63.73086065,6.250994223,46.62370222,45.63,29.6226,87.256,rabi,459.3,338.08,lentil
28,79,16,24.70626432,60.26854183,6.052184881,53.12442925,41.42,29.1831,78.4845,rabi,319.91,266.13,lentil
40,61,22,20.94981756,65.8108757,7.002216044,44.23913012,100,13.5171,76.5608,rabi,3891.66,3044.03,lentil
10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,51.85,25.4005,80.8273,rabi,633.33,485.59,lentil
12,80,19,21.91041045,65.21662467,5.962001484,36.10211371,44.9,25.126,81.2104,rabi,406.92,349.18,lentil
37,77,20,25.93381964,68.70533022,7.080506001,51.02372773,45.69,26.4173,85.0319,rabi,430.94,346.53,lentil
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,48.32,29.437,73.7326,kharif,423.69,527.02,lentil
7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,40.57,31.5797,87.4241,rabi,281.44,242.16,lentil
10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,39.76,25.2933,75.5911,rabi,261.67,177.5,lentil
39,70,15,20.76774783,63.90164154,6.366355781,47.9271552,70.88,15.9167,73.9033,rabi,1310.82,885.14,lentil
26,56,22,23.05276444,60.424786,7.011121216,52.60285259,97.17,11.964,71.3652,rabi,2130.32,1567.88,lentil
9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,45.84,30.421,71.0276,rabi,446.4,370.04,lentil
4,59,19,26.25070298,67.62779652,7.621494566,40.8106299,60.37,20.7855,68.5114,rabi,905.21,700.49,lentil
34,73,15,20.97195263,63.83179889,7.630424083,53.10207889,100,12.0972,71.4591,rabi,2851.43,2401.61,lentil
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,73.63,22.4995,84.037,rabi,1357.82,989.61,lentil
2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,58.68,27.8871,74.7568,monsoon,616.81,811.97,pomegranate
6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,99.18,15.6273,74.1639,monsoon,1544.45,2286.39,pomegranate
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,68.88,16.188,82.4842,monsoon,834.63,1230.02,pomegranate
37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,78.71,19.152,76.7077,monsoon,1097.82,1486.86,pomegranate
0,27,38,22.44581266,89.90147027,6.738016221,109.3905998,67.84,16.8995,69.5931,monsoon,878.31,1085.34,pomegranate
31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,72.65,23.6006,84.6282,monsoon,987.9,1243.39,pomegranate
21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,43.97,27.7108,82.4055,monsoon,245.31,342.05,pomegranate
6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,81.29,19.3086,74.3739,monsoon,1167.73,1585.71,pomegranate
25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,77.54,18.6044,75.603,monsoon,1056.74,1465.36,pomegranate
15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,100,9.227,86.9836,monsoon,2256.48,2903.85,pomegranate
14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,76.42,21.4598,75.6516,monsoon,1032.89,1482.63,pomegranate
16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,74.97,17.7226,79.9242,monsoon,1088.73,1308.83,pomegranate
36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,100,13.4325,85.8762,monsoon,3855.01,4905.73,pomegranate
4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,53.65,28.7585,69.1875,monsoon,464.23,665.42,pomegranate
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,100,9.0673,68.2718,monsoon,2758.78,3607.05,pomegranate
16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,100,10.6156,78.6956,monsoon,2732.26,3460.07,pomegranate
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,100,8.6404,74.5392,monsoon,2748.14,4074.43,pomegranate
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,53.91,31.5989,75.1372,monsoon,486.27,646.58,pomegranate
5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,76.22,17.06,73.6698,monsoon,1115.97,1339.11,pomegranate
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,44.23,26.7949,86.9866,monsoon,257.62,341.24,pomegranate
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,100,9.7572,79.7272,monsoon,4179.98,6059.54,pomegranate
40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,100,13.9712,71.9916,monsoon,2613.48,3782.46,pomegranate
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,100,10.3745,74.558,monsoon,2297.14,3257.64,pomegranate
9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,100,12.2581,76.4586,monsoon,4456.7,6031.26,pomegranate
12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,52.9,28.3738,82.2658,monsoon,470.25,634.96,pomegranate
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,65.76,20.6683,84.0336,monsoon,771.79,1080.31,pomegranate
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,79.1,22.0637,74.7049,monsoon,1173.97,1459.57,pomegranate
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,66.84,15.4699,68.2984,monsoon,839.47,1061.38,pomegranate
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,45.62,31.1393,79.5197,monsoon,290.37,389.65,pomegranate
29,16,36,19.81069447,88.92944254,5.740338002,102.860084,100,10.9828,81.7505,monsoon,1926.74,2594.56,pomegranate
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,41.44,30.5006,84.9497,monsoon,184.43,244.81,pomegranate
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,100,12.43,81.5566,monsoon,2579.63,3816.92,pomegranate
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,43.38,31.572,68.362,monsoon,240.32,303.19,pomegranate
25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,48.6,26.0513,86.5451,monsoon,349.62,522.1,pomegranate
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,100,11.8901,72.2153,monsoon,2105.45,2992.74,pomegranate
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,45.17,25.7441,79.3279,monsoon,281.45,372.02,pomegranate
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,79.49,15.2254,83.2135,monsoon,1209.18,1434.59,pomegranate
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,42.06,26.84,73.5363,monsoon,195.27,248.75,pomegranate
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,80.18,15.7834,87.5638,monsoon,1098.48,1588.17,pomegranate
19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,65.66,21.6629,70.5223,monsoon,786.24,1092.14,pomegranate
39,30,38,20.12644921,87.59629625,6.965156738,108.065579,66.59,23.432,79.1964,monsoon,799.91,1122.3,pomegranate
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,80.64,20.2019,84.7822,monsoon,1144.03,1563.69,pomegranate
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,100,8.9886,71.5749,monsoon,2035.65,2503.25,pomegranate
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,100,14.9531,76.0667,monsoon,3059.46,3751.09,pomegranate
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,100,14.4231,76.9264,monsoon,2013.43,2380.84,pomegranate
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,50.78,24.4496,72.2007,monsoon,396.62,577.16,pomegranate
29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,83.93,21.3237,85.9016,monsoon,1321.59,1580.06,pomegranate
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,77.09,18.2314,76.4921,monsoon,1041.4,1481.9,pomegranate
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,100,10.9605,87.6792,monsoon,1924.28,2602.96,pomegranate
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,50.42,25.1688,72.5272,monsoon,416,570.75,pomegranate
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,100,12.4055,75.4892,monsoon,3236.72,4727.28,pomegranate
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,48.56,25.3192,68.2137,monsoon,373.83,451.28,pomegranate
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,57.83,29.5076,80.067,monsoon,554.39,821.24,pomegranate
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,100,9.3573,72.3513,monsoon,4088.26,5298.94,pomegranate
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,65.55,20.4545,81.5791,monsoon,745.32,1110.9,pomegranate
